uid,strict_status,priority,make,model_as_supplied,asset_title,year_evidence,generation_evidence,visual_trim_evidence,body_style_evidence,faces,likes,metadata_score,duplicate_count,duplicate_rank,creator,licence_recorded,licence_status,commercial_gate,source_page,download_api_endpoint,source_origin,source_uid_valid,visual_qc,glass_qc,interior_qc,pbr_qc,scale_qc,live_link_check,final_publish,decision_reason
5c8038736d7d4497bcfc51bec2fb488a,PRIORITY A,First QC queue,Citroen,Citroen DS3,Citroen DS3 Crossback 2018,2018,,,Hatchback/Car,1888361,10,84,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/5c8038736d7d4497bcfc51bec2fb488a,https://sketchfab.com/models/5c8038736d7d4497bcfc51bec2fb488a/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
0761dead5baf4775ac929ec0bf4c8708,PRIORITY B,Manual metadata/visual review,Citroen,Citroën C3,2015 Citroën C3,2015,,,Hatchback/Car,403646,18,75,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/0761dead5baf4775ac929ec0bf4c8708,https://sketchfab.com/models/0761dead5baf4775ac929ec0bf4c8708/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
a20ec194df314b91b4527b2bde00fa86,PRIORITY B,Manual metadata/visual review,Citroen,Citroën C3 Picasso,2017 Citroën C3 Picasso,2017,,,Hatchback/Car,372332,13,75,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/a20ec194df314b91b4527b2bde00fa86,https://sketchfab.com/models/a20ec194df314b91b4527b2bde00fa86/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
90099f356e714c88b8eb70a5f16974c3,PRIORITY A,First QC queue,Citroen,Citroën C3 Proto4E,2025 Citroën C3 Proto4E,2025,,,Hatchback/Car,870539,12,85,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/90099f356e714c88b8eb70a5f16974c3,https://sketchfab.com/models/90099f356e714c88b8eb70a5f16974c3/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
e330880f272449709c36050a393e1574,PRIORITY B,Manual metadata/visual review,Citroen,Citroën C4 Lounge,2018 Citroën C4 Lounge,2018,,Lounge,Hatchback/Car,100285,13,68,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/e330880f272449709c36050a393e1574,https://sketchfab.com/models/e330880f272449709c36050a393e1574/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
d50146310c3b4a748e5935b793be0a6b,PRIORITY B,Manual metadata/visual review,Citroen,Citroën C5X,2022 Citroën C5X,2022,,,Hatchback/Car,318815,19,76,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/d50146310c3b4a748e5935b793be0a6b,https://sketchfab.com/models/d50146310c3b4a748e5935b793be0a6b/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
5dc2cd7baa314777a8ed6c5a0494f42c,PRIORITY B,Manual metadata/visual review,Citroen,Citroën Cactus,2015 Citroën Cactus,2015,,,Hatchback/Car,383295,17,75,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/5dc2cd7baa314777a8ed6c5a0494f42c,https://sketchfab.com/models/5dc2cd7baa314777a8ed6c5a0494f42c/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
155c2f86778440dca845cacacaf1b517,PRIORITY B,Manual metadata/visual review,Citroen,Citroën DS3,2010 Citroën DS3,2010,,,Hatchback/Car,187644,12,65,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/155c2f86778440dca845cacacaf1b517,https://sketchfab.com/models/155c2f86778440dca845cacacaf1b517/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
8cc7990f48ea4dd58122d748ebc601c3,PRIORITY B,Manual metadata/visual review,Citroen,Citroën ë-C3,2025 Citroën ë-C3,2025,,,Hatchback/Car,389938,11,74,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/8cc7990f48ea4dd58122d748ebc601c3,https://sketchfab.com/models/8cc7990f48ea4dd58122d748ebc601c3/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
a2f355b2536e4f7e8ab0bdd5c4c7d820,PRIORITY B,Manual metadata/visual review,Citroen,DS3 WRC,Citroen DS3 WRC 2015 | www.vecarz.com,2015,,,Hatchback/Car,264581,90,79,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/a2f355b2536e4f7e8ab0bdd5c4c7d820,https://sketchfab.com/models/a2f355b2536e4f7e8ab0bdd5c4c7d820/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
8c314a85594749a198d21d1ebff8e515,PRIORITY B,Manual metadata/visual review,Cupra,Ateca,2021 Cupra Ateca,2021,,,Hatchback/Car,465808,36,77,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/8c314a85594749a198d21d1ebff8e515,https://sketchfab.com/models/8c314a85594749a198d21d1ebff8e515/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
c41e05dde4244592898e62fae766e8a8,PRIORITY A,First QC queue,Cupra,Born,2022-2024 Cupra Born,2022–2024,,,Hatchback/Car,1437353,14,85,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/c41e05dde4244592898e62fae766e8a8,https://sketchfab.com/models/c41e05dde4244592898e62fae766e8a8/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
c3c7c51cf51a4d0ba9701c729721558d,PRIORITY A,First QC queue,Cupra,Formentor,Cupra Formentor,,,,Hatchback/Car,530370,60,81,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/c3c7c51cf51a4d0ba9701c729721558d,https://sketchfab.com/models/c3c7c51cf51a4d0ba9701c729721558d/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
3674038309c84faa86c3be4642db2c27,PRIORITY A,First QC queue,Cupra,Formentor,Cupra Formentor 2021,2021,,,Hatchback/Car,1644165,143,90,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/3674038309c84faa86c3be4642db2c27,https://sketchfab.com/models/3674038309c84faa86c3be4642db2c27/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
6c8f7e348493435fbdedea909aa8b212,PRIORITY B,Manual metadata/visual review,Cupra,Formentor,2021 Cupra Formentor,2021,,,Hatchback/Car,419984,22,76,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/6c8f7e348493435fbdedea909aa8b212,https://sketchfab.com/models/6c8f7e348493435fbdedea909aa8b212/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
c34bbdbb1e4e4d30a4cb5dda559c9906,PRIORITY A,First QC queue,Cupra,Formentor,2022-2024 Cupra Formentor,2022–2024,,,Hatchback/Car,1240243,10,84,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/c34bbdbb1e4e4d30a4cb5dda559c9906,https://sketchfab.com/models/c34bbdbb1e4e4d30a4cb5dda559c9906/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
bea4b79b18e9430fbafae28ebf2f5a2e,PRIORITY A,First QC queue,Cupra,Formentor,2025 Cupra Formentor,2025,,,Hatchback/Car,2061411,18,85,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/bea4b79b18e9430fbafae28ebf2f5a2e,https://sketchfab.com/models/bea4b79b18e9430fbafae28ebf2f5a2e/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
9d5425eb7e954d38a27ff8a76cb182ad,PRIORITY A,First QC queue,Cupra,Formentor,Cupra Formentor 2025,2025,,,Hatchback/Car,1551494,5,83,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/9d5425eb7e954d38a27ff8a76cb182ad,https://sketchfab.com/models/9d5425eb7e954d38a27ff8a76cb182ad/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
4882f3eb50c44f209b04e61c33730652,PRIORITY B,Manual metadata/visual review,Cupra,Leon,Cupra Leon,,,,Hatchback/Car,335242,1,64,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/4882f3eb50c44f209b04e61c33730652,https://sketchfab.com/models/4882f3eb50c44f209b04e61c33730652/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
4826a3e352024ec5a323c83143a3c155,PRIORITY B,Manual metadata/visual review,Cupra,Leon,Cupra Leon,,,,Hatchback/Car,477328,0,62,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/4826a3e352024ec5a323c83143a3c155,https://sketchfab.com/models/4826a3e352024ec5a323c83143a3c155/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
b741074c1b3844e18faf103d5ce7e90d,PRIORITY B,Manual metadata/visual review,Cupra,Leon,Seat Leon MK1 Cupra 2003,2003,Mk1,,Hatchback/Car,116985,3,59,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/b741074c1b3844e18faf103d5ce7e90d,https://sketchfab.com/models/b741074c1b3844e18faf103d5ce7e90d/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
1019c61db32d42acad88342c2f495b37,PRIORITY B,Manual metadata/visual review,Cupra,Leon,2021 Cupra Leon Sportstourer,2021,,,Estate,451097,10,74,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/1019c61db32d42acad88342c2f495b37,https://sketchfab.com/models/1019c61db32d42acad88342c2f495b37/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
36867fe47085483a9437149a5f0d33cf,PRIORITY B,Manual metadata/visual review,Cupra,Leon,2021 Cupra Leon 5Door,2021,,,Hatchback/Car,470807,5,73,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/36867fe47085483a9437149a5f0d33cf,https://sketchfab.com/models/36867fe47085483a9437149a5f0d33cf/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
9c636133ff284b42adb6ded0700732f4,PRIORITY A,First QC queue,Cupra,Leon,2025 Cupra Leon,2025,,,Hatchback/Car,2309878,17,85,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/9c636133ff284b42adb6ded0700732f4,https://sketchfab.com/models/9c636133ff284b42adb6ded0700732f4/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
8c532258633a4236ac37eb8737205c65,PRIORITY A,First QC queue,Cupra,Leon,Cupra Leon 2025,2025,,,Hatchback/Car,1758778,10,84,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/8c532258633a4236ac37eb8737205c65,https://sketchfab.com/models/8c532258633a4236ac37eb8737205c65/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
81ec833ce95044a29bd10ead9cd3577f,PRIORITY A,First QC queue,Cupra,Leon,2025 Cupra Leon Sportstourer,2025,,,Estate,2199467,10,84,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/81ec833ce95044a29bd10ead9cd3577f,https://sketchfab.com/models/81ec833ce95044a29bd10ead9cd3577f/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
fb0da5d84eb747e5b3209980ca1d93bd,PRIORITY A,First QC queue,Cupra,Leon,Cupra Leon Sportstourer 2025,2025,,,Estate,1678494,8,84,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/fb0da5d84eb747e5b3209980ca1d93bd,https://sketchfab.com/models/fb0da5d84eb747e5b3209980ca1d93bd/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
aa4f618db07f46f785fc5e8892d345e7,PRIORITY B,Manual metadata/visual review,Cupra,Terramar,Cupra_Terramar_Hero_Purple_GLB,,,,Hatchback/Car,623759,17,78,2,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/aa4f618db07f46f785fc5e8892d345e7,https://sketchfab.com/models/aa4f618db07f46f785fc5e8892d345e7/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
c9545ce3e2be40f9bd5964800cc0e4bd,PRIORITY B,Manual metadata/visual review,Dacia,Dacia Duster,Dacia Duster Pickup,,,,Pickup,152341,11,60,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/c9545ce3e2be40f9bd5964800cc0e4bd,https://sketchfab.com/models/c9545ce3e2be40f9bd5964800cc0e4bd/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
aa2e9feeda3a4aceb1405c41df5d4539,PRIORITY B,Manual metadata/visual review,Dacia,Dacia Duster,Dacia Duster MK1 2010-2017,2010–2017,Mk1,,Hatchback/Car,121372,5,63,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/aa2e9feeda3a4aceb1405c41df5d4539,https://sketchfab.com/models/aa2e9feeda3a4aceb1405c41df5d4539/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
f1fc758c7616402b8598db9345da55d4,PRIORITY A,First QC queue,Dacia,Dacia Duster,Dacia Duster MK1 2010-2022,2010–2022,Mk1,,Hatchback/Car,1071012,5,80,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/f1fc758c7616402b8598db9345da55d4,https://sketchfab.com/models/f1fc758c7616402b8598db9345da55d4/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
